BRISONr,BLUE,Trait,n_obs_modelo,n_genotipos_modelo,singular,status_modelo,Condition,Year,Location,Treatment,Nitrogen,Fungicide,Water,Trait_abbrev
BRISONr_86,121.4141406541422,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_87,111.90221564393431,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_88,110.2337872673552,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_89,115.96566528526833,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_9,105.01700446785262,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_90,103.30967050881289,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_91,104.74993888982583,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_92,111.82956145651347,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_93,105.61842152276876,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_94,104.26004168025393,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_95,107.39722848703693,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_96,109.81624224671485,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_97,107.57615096656565,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_98,102.34546508173635,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_99,105.44459421979597,Seedyield,437,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,GY
BRISONr_1,0.6336802108596848,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_10,0.6100253298041115,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_100,0.6066175514778618,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_101,0.5905004346148923,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_102,0.5472678943534468,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_103,0.6102086923391478,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_104,0.577199654333507,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_105,0.6144069992348128,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_106,0.6100845353192105,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_107,0.5943567712370479,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_108,0.5923072882625172,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_109,0.5725756631369976,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_11,0.6406105508382673,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_110,0.5652392028826924,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_111,0.6038369053081633,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_112,0.5531396869554323,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_113,0.6100398296845213,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_114,0.5636704136362394,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_115,0.6137302633923124,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_116,0.5677245225835263,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_117,0.6035106100405744,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_118,0.6037871553366484,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_119,0.5940195714988196,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_12,0.6358750950797603,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_120,0.568301651015015,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_121,0.5984232197688076,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_122,0.6064302280816641,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_123,0.5654955542428028,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_124,0.5948961214234413,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_125,0.5968606327436136,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_126,0.5905973659769824,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_127,0.5762882181653924,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_128,0.5895444684593241,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_129,0.6209735446226174,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_13,0.6295570997284006,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_130,0.5524011597488041,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_131,0.5299467352954931,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_132,0.5954030935086517,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_133,0.5758439439016172,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_134,0.593123017892601,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_135,0.5234938783529908,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_136,0.5779070268547453,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_137,0.5385316546031966,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_138,0.5279826708538231,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_139,0.6016173380611323,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_14,0.6216766234317577,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_140,0.5261254670233948,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_141,0.5903056878097415,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_142,0.5819920815051212,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_143,0.5590574365707216,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_144,0.572854087944331,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_145,0.5923537987630259,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_146,0.5954322725233688,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_147,0.5856197768403014,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_148,0.5937874936237473,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_149,0.5540683924814642,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_15,0.609152094757232,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_150,0.55983614384079206,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_151,0.5384579195413015,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_152,0.5387622642590608,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_153,0.567126894060622,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_154,0.605851296145303,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_155,0.5550683879867621,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_156,0.5249262436357873,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_157,0.523576234249464,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_158,0.5317050740903236,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_159,0.5451649414844498,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_16,0.6043934452718686,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_160,0.5492476179007814,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_161,0.5394340622885798,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_162,0.5858457828437855,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_163,0.5577023835491155,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_164,0.5877862198959501,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_165,0.5160830535336121,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_166,0.553497278172675,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_167,0.5475680007610054,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_168,0.5061642101530245,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_169,0.5769847123296087,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_17,0.6181096761668847,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_170,0.6035098135243746,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_171,0.6081699863424781,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_172,0.5865986278245956,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_173,0.5302796133818608,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_174,0.5039265824150515,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_175,0.5139514685602661,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_176,0.5287861087100361,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_177,0.6752014452317755,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_178,0.6147790210884079,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_179,0.6501161760435259,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_18,0.6317534809408807,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_180,0.6881460914001828,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_181,0.6585148868482352,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_182,0.6730960072964092,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_183,0.6603863671200888,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_184,0.6380334243031046,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_185,0.6648209108636818,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_186,0.6567308690278042,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_187,0.6678006639878882,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_188,0.5824909425768573,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_189,0.6333068104644074,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_19,0.5970367324314505,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_190,0.6525266706312225,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_191,0.6264770881530652,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_192,0.5933102420586785,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_193,0.60490650412729,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_194,0.6697584098399615,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_195,0.5973458398381823,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_196,0.625375496645714,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_197,0.6095684405926248,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_198,0.5962358414264335,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_199,0.66078966439431,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_2,0.6653551589845497,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_20,0.5579131759223396,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_200,0.6428117147460372,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_201,0.6120505192737005,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_202,0.6379227103364566,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_203,0.6019955086163555,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_204,0.6170972433628061,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_205,0.6043484288523086,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_206,0.6113922811300485,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_207,0.5849439614917219,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_208,0.6109912717573539,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_209,0.5974583474446188,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_21,0.6039220927131479,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_210,0.6186134885881421,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_211,0.6092301651483033,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_212,0.6121277815031204,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_213,0.5881221174208258,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_214,0.6167638964361262,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_215,0.6406465030081352,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_216,0.6085898353040395,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_217,0.6481953022016044,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_218,0.6523016384310609,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_219,0.597169195593354,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_22,0.6425381713898763,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_220,0.6698112444045871,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_23,0.6219910845882821,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_24,0.6210312965113222,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_25,0.5756626495808624,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_26,0.6379730307395597,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_27,0.6059515736793728,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_28,0.601464639021118,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_29,0.6353628347849257,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_3,0.6218343129603959,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_30,0.639972910979594,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_31,0.6452164264695113,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_32,0.6161360426796793,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_33,0.6446872134591264,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_34,0.6088916079702449,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
